text,sexist
erkek çocuğa rengarenk kıyafet alınmaz,1.0
erkekler iktidara gelir,1.0
akşam vakti kız başına sokağa çıkılmaz,1.0
kılıbık erkek,1.0
kız başına gitmemelisin oraya,1.0
kızın uzun saçlısı tarlanın ufak taşlısı,1.0
erkek dediğin döver sever,1.0
kızın kahvede işi,1.0
kızlar mühendislik işini yapamaz,1.0
erkeğin iyisi alışverişte belli,1.0
einin hamuruyla işlere karışma,1.0
avrat attır gemini boş tutma,1.0
i̇ş sahibi dediğin erkek olmalıdır,1.0
evde son sözü erkek söyler,1.0
kadının kazdığı kuyudan su çıkmaz,1.0
karı dırdırı çekilmez,1.0
söyleyeceğim aklımın ucundan geçmezdi doğrusu şuymuş kızın derdin,1.0
kadının kalçalısı yemeğin salçalısı olacak gerisi boş,1.0
erkek büyür adam kadın büyür çöp,1.0
sende adam mısın sanıyorsun,1.0
kadın egemen toplumlar yok olmaya mahkumdur,1.0
bayandan temiz kullanılmış araba,1.0
karı carlama,1.0
kadın geç geldiği komşular laf tabi haklılar,1.0
karı zırlama,1.0
kadınsın anlamazsın,1.0
götü yere yakın kadından kork,1.0
erkeğin sözüne güvenilir,1.0
kadının odun kestiği görülmüş,1.0
hanım köylü müsün,1.0
erine bağla başını tencerene kaynat aşını,1.0
genç kızsın misafire hizmet etmelisin,1.0
er yaşlanırsa koç karı yaşlanırsa,1.0
erkekler güzel sevmeyi bilmezler,1.0
avrat malı anca kapı mandalı edermiş,1.0
küçük kız ömrü boyunca lekeden kurtulur,1.0
kadinlar erkeklerden kotu,1.0
karısı dururken ütüleri yapıyormuş,1.0
kadın eşine itaat etmelidir,1.0
dua et kadınsın elimde kalırsın,1.0
yılda karı sözü dinlenmeli,1.0
vefa yoktur kadın at bıçak,1.0
karı sakız çiğneme,1.0
kadının tek mesleği vardır ev hanımı,1.0
adamlığa sığmadı,1.0
kadının sırtından sopayı eksik edersen başın ağrır,1.0

kızlar böyledir,1.0
erkek aldatsa kadın affetmeli,1.0
kız zırlama,1.0
erkek dediğin oylu poslu,1.0
erkek dediğin evin harcamalarını karşılamalı,1.0
kadına kocasını sebeple dövdüğü sorulmaz,1.0
tane erkek kadının mücadele mücadele edemez,1.0
kadını kadın yapan nazik konuşmasıdır,1.0
kız evladı hizmetçiye ihtiyaç duymaz,1.0
kadın kadınlığını bilecek,1.0
avrat malı kapı mandalı derler,1.0
kadın kılıklı,1.0
deve uzun kadın,1.0
erkek evin direği,1.0
erkek adamın ev işi görülmüş,1.0
erkekler ağlamaz,1.0
kadın ilgilenmiyorsa erkek aldatabilir,1.0
araba kullanmak kadın kısmının işi değildir,1.0
kadın erkeğin eşit dünya hayal ediyorum,1.0
bal arıdan kavga karıdan çıkar,1.0
avrat lâzım kalçalı oğlan doğursun aslan pençeli,1.0
kadın kısmı erkeğinin yanında yerini bilmelidir,1.0
erkeğin erkeklik gururuna kadın zeval getirmemeli,1.0
dandik adam,1.0
kadın itaatkar olmalı,1.0
er sözü söyler son sözü sus git işine bak kızım,1.0
erkek fatma kız kaleye golü attı,1.0
kız çocuğu futbol oynama,1.0
evde kalmış kızı napsın,1.0
karı yürekli,1.0
karı nazlanma,1.0
kocan derse,1.0
erkek sözü,1.0
erkek yöneticiler gaddar doğru karar veremiyor,1.0
karı gözlüğü taktın,1.0
görülmüş erkeğin kaşını aldırdığı,1.0
avrat kıtlık bilmez çoban yokluk bilmez,1.0
erkekler zevkine düşkün nesiflerine yenik düşerler,1.0
kızın varsa şanslısın,1.0
erkek kas yaptım,1.0
işinden eve dönen kadını eşi bebeğiyle karşılar,1.0
i̇yi erkek yönetmenler haklarını yememek lazım,1.0
kezban haraketler yapmasan,1.0
kadına dul derler,1.0
oğlan tarafı kızınızı almaya geldik,1.0
kiz cocuklarinin egitiminde etkili yol kizi dovmekten gecer,1.0
kadın namusunu korumakla yükümlüdür,1.0
erkek adam yapar,1.0
avrat olanın dini,1.0
erkek olduğuma istediğim saatte eve gelebilirim,1.0
kadını ikiye böl yarısı annedir yarısı çocuk,1.0
erkekler yetemez,1.0
çocuklarının başına gelse kadın suçludur,1.0
karı bi susmadın,1.0
aman kızım kızsın etraftan laf söylettirme,1.0
buluttan yağmur yağmaz karıdan oğlan doğmaz,1.0
erkek aldatıyosa kesin kadınındandır,1.0
erkekliğin zevksizliği alıyor,1.0
kılıbıklıkda moda,1.0
erkek adam beşiktaşlı,1.0
kadın kadına tatile gidemezsin,1.0
pembe giyilir kız mısın,1.0
demişler kız kıskıda gelin baskıda,1.0
hanımcısın oğlum derse yapıyorsun,1.0
at avrada inan,1.0
asker kadın,1.0
kızsın,1.0
karı küsüp gitme,1.0
kadının tek işi evidir,1.0
alinin yeni arabası kız arabası,1.0
uzun boylu kadın,1.0
son lafı erkek söyler,1.0
erkeklerin büyük çoğunluğu sevgilisi aşırı kilo alsa onunla birlikte olmaya devam,1.0
kadınsa yanlış biliyordur,1.0
kızımızı dövmedik dizimizi dövdük,1.0
yürüsene kesin kadındır,1.0
evlenmis bosanmis kadin iyi intiba birakmaz,1.0
erkeklerin gözü dışarıda,1.0
kadının namusu önemlidir,1.0
kadının adı çıkacağına canı çıksın,1.0
erkeğim ortada dolaşıyor,1.0
kadın yüzünden gülen hayatta gülmez,1.0
kimsin sanıyorsun adam oldun,1.0
hepinize güzel mutlu haftasonu diliyorum,0.0
erkekler kaba,1.0
cahil ayrı pislik ayrı,0.0
kadının kıllısı ayıdan erkeğin kıllısı aliden,1.0
çocuksuz kadın dumansız bacaya benzer,1.0
karı dram yapma,1.0
yapamam dediğin herşeyi yapamazsın,0.0
yazılım mühendisliği kadın işi değildir,1.0
erkeklerin sahip gereken özellikler güç cesarettir,1.0
çalışmak kocandan izin aldın,1.0
sus sesin duyulmasin icinden agla,0.0
elin oglu aldigin diplomaya degil yapti,0.0
kadınsan kadınlığını bileceksin,1.0
canından bezdirdiniz insanların,0.0
ayı piyasasında alıp elinizde tuttuğunuz tokenlar binlerce takipçili sözde fenomen hesaplarının lafını dinleyerek özellikle şimdiden yükseliş yapmış tokenlara girmemenizi tavsiye ederim,0.0
kadın namusunu korumalıdır,1.0
avrat ev yapar avrat ev yıkar,1.0
mantık noktasından b noktasına götürür aptal orospu çocuğuysanız arpa boyu yol gidemezsiniz,0.0
allah sığınıyoruz,0.0
bayrampasa kapatilsin,0.0
evliyim ikinci evlenmek istiyorum,0.0
fakir gence para ver gidip kadınla evlensin sende ikisinin sevabını al,0.0
hayaline sarılışımı seyretmeni istedim,0.0
zamanlar ocak ayı final büt demek yalan söyleyeyim özlemedim günleri,0.0
dişim şişti yanaklı dolaşıyorum,0.0
park cezası yedik,0.0
allah bereket versin hallolur,0.0
istanbulda geçirdiğim ay hayatımın sıkıcı ayı olabilir,0.0
aptal değilim sadece merhametli vicdanlıyım,0.0
akşam fenerbahçegalatasaray derbisinde ilk kaçak yayınları tespit edip engelleyebilecek sistem denenecek,0.0
chp genel başkanı özgür özel manisa şehit cenazesinden protestolar eşliğinde ayrıldı,0.0
adam kaynanasina yaranmaya calisan yeni gelin takiliyo aq,0.0
derbi oluyo aq,0.0
ailede huzur,0.0
bugün degil gün alıcam,0.0
oguzhan gel olum reklamini yap kankilerinin,0.0
aile etkinliklerinde bizimle oldugunu kafada kurmaktan aldıgım keyif,0.0
fotoğrafı birinin hırsız ahlaksız olmama ihtimali milyarda birdir,0.0
sibelin role girmeyi unuttuğu anlar,0.0
fahriye ceketle kazak olmuş sence bi allahın kulu uyarmadı,0.0
maça kitlendiyse kaskı çıkarmamış amk,0.0
hadi kizlar el birliğiyle trendyoldan bulucaz,0.0
ilk bulusma sonrasi diyalog yasadik aq cilve yapiyo,0.0
ilişki tavsiyeleri,0.0
hayır yapay zekanın ürettiği bi video hayır birbirlerini sevmeleri gerçek,0.0
elidorun brezilyadaki adı seda alın iyi bilgi,0.0
dün gece uyumadım elidor elidor diyim gerçek ismini açıklamak istersin seda,0.0
adam nereden geldi,0.0
göklerden gelen karar vardır,0.0
rusya tarih boyunca işgal edilemedi,0.0
afganistandan abd kalkan uçaktan,0.0
asıl merak ettiğim oyuncular birbirinden etkilenmiyor abi biriyle temas etsem kafam karışır mallaşırım,0.0
allah selo pasalının karısına sabır versin kocamı sekilde görsem hastaneye kaldırılırdım köylülükse köylülük,0.0
evde cinnet geçiriyordur,0.0
köylüyüm,0.0
estetikle botoksla eser yenenlere benzeyeni ilk görüyorum,0.0
rezillik seviyesi,0.0
alatasarayımıza başarılar dilerim oynayın,0.0
içi kan ağlayan taraf sıvasız kerpiç evlerin yiğit çocuklarının ailesi,0.0
saattir linç yiyorum zaman kere allah belanızı versin,0.0
küçük prenses doğum lekesini aldırıyor,0.0
gözaltına alındı,0.0
kökenim arap nefret ettim milletin arap sevdasından,0.0
gercekten kiskanmak boyle hissettiriyo bende,0.0
kizlar allah korusun manyak olabilir miyiz,0.0
sözüm kesilince anlaşılmayımca,0.0
şakasız,0.0
erken gel diyen anneme karşı,0.0
parçalarım,0.0
terapi bunlara verilecek iyi cevap şekli budur,0.0
etmeyiz omzumdan sadece manitam opebilir,0.0
amcanın garibanlığa bak umarım sarı terörist kuru ekmeğe muhtaç kalır,0.0
kendimi tutup tanışma mesajı atmasaydım hayat enerjisi,0.0
çağırmazsınız,0.0
kış harika bi tarif,0.0
dominostan pizza siparişi verdik kurye oturdu bizimle derbiyi izliyo,0.0
köpeklere hakaret edilmesine karşıyım,0.0
ukrayna askeri arkadaşı ölmesin feda,0.0
gece korku filmi izlemenize yok paylaşım yapmaya devam edeceğiz,0.0
sizce toksik miyim,0.0
şehitlerimiz ucubenin mutluluğuna bak başka ülkede yaşıyor nefret ediyorum,0.0
kitabı okuyun okutun,0.0
türk savaş uçakları suriyede geceyi aydınlatıyor,0.0
üs bölgemize sızmaya çalışıp çıkan çatışmada askerimizi şehit teröristlerin yakalandığı anlar kaydedildi,0.0
ulan akgün savcımın kızı yetmedi karısıyla,0.0
soyleme igrenc,0.0
atabilirse bi araba atar atamazsa yığınla yer olmazsa bi enayilik yapar kötü ihtimal millete eğlence çıkarırlardı razıyız,0.0
abla kritik zamanlarda,0.0
köpek adamı vahşice parçalayarak öldürdü i̇tfaiye ekipleri köpekleri cesetten uzak tutmaya çalışıyor görüntüler yurtdışından,0.0
bari günde kaldırın profillerinizden arap paçavrasını,0.0
evladı şehit olurken başkasına ağlayan varsa orospu çocuğudur,0.0
afişi yaptırmayı akıl yetkili kişinin işine son vermeyen belediyeyi yönetmemeli geçici süre demek,0.0
keyfim yerine gelirse demektir,0.0
yaşlı kadın gencin sırtında çıktı,0.0
yedek parçası tamir atelyesi olurmu,0.0
sene oyunculuğuyla oynadığı dizilerle görsel şölen yaşatan dohyundan razıyım kaliteli dizi turnusolu adam,0.0
gidin hadi eşit yaşam hakkı zırlayın,0.0
deniz kenarında oturup çantadan çıkarıp yemek hissettiren,0.0
şehidinin evinin sıvası yokken milyonlarca suriyeliyi ev sahibi yapsın,0.0
eski iç işleri bakanı suriyeliye ev yapmakla övünüyordu,0.0
vatanımız toprağa düşmüş askerimiz nice vatandaşımız sıvasız evlerde yaşarken,0.0
durgun çekilmiş halini yaşam tembelliği zannediyorlar,0.0
yere atisi unutamiyorum,0.0
film sahnesi,0.0
ankara meydanlardayız,0.0
dünya güzel huzurlu insanlar olmasa,0.0
i̇yi kişilerin yüceliği başka insanların ağzında vicdanlarındadır,0.0
tribünde yerimizi alıyoruz,0.0
soldaki adam abdülhamit,0.0
bütçe faiz bütçesidir,0.0
saadet partisi ankara milletvekili mesut doğan,0.0
haliç metro istasyonunda acil çıkış kapıları bantla kapatılmış,0.0
topun gidişine bak girmez,0.0
kitleye anlatamazsın anlatacaksın mesela,0.0
i̇nsan mısralarda şiirlerde kimsenin elinden alamayacağı yurt bulur,0.0
bugün i̇stanbulda metrolar bozulmuş insanlar duraklarda otobüs bekliyor,0.0
şehirde toplu taşımayı doğru organize etmezseniz neticeye ulaşamazsınız,0.0
değer verme konusunda yanlış insanlar seçtim,0.0
gurme tribüncüler muazzam belgesel,0.0
patlar dizi,0.0
rabbim canlarımızı vicdansız insanımsılardan korusun,0.0
zaman seçimler yaklaşsa zaman iktidar sıkışsa şehit haberleri kerpiç evlere düşüyor,0.0
i̇çeride yöneticimiz selahattin bakininde tribüncü röportajı,0.0
oğlu,0.0
kaygı birden fazla kişiye dönüştürür,0.0
aslan tadacak evlat acısını demek,0.0
an itibari gazzede hastahane yerlerde yer yok can pazarına döndü yer,0.0
hastahane vurulmadan sinirlenmeyecek miyiz öfkelenmeyecek miyiz kükremeyece kmiyiz,0.0
çocukların kardeşlerimizin ölmesi sebep yetmez,0.0
siyaset,0.0
günde sözleri söyleyebilen siyaset anlayışına,0.0
duruşunuzu unutmayacağız,0.0
üstüne bastırarak uzun uzun anlattım başında söyledim,0.0
ipin ucu dokunuyor isimler sürpriz olacak demiştim,0.0
yanlış insanlar zaman doğru dersi verir,0.0
kaygı bozukluğu yaşayan kişi olaylar durumlar karşısında birden fazla hayat yaşar,0.0
bugünkü çağrışımlar şeyin peşinden gelir,0.0
ses halkın sesi,0.0
sesi duy ankara,0.0
hayat zehri takıp fırlatıyor oku tanıştırayım panzehirlerim,0.0
sarmaşıklarla çevrelenmiş mükemmel ev,0.0
şahıs i̇stanbul bakırköy sözleri sarf etmiş,0.0
yaşam akşam eve varıp sıcak yatağa gizlenmekten ibaret,0.0
tarikatın yaklaşık gençten oluştuğu iddiâ,0.0
vergi veriyorlar,0.0
kara para aklama olayı,0.0
soykırıma katliama sessiz kalma,0.0
tarikat mensûpları geliri elde,0.0
kişinin kanına girdiler,0.0
beyaz undan mayalı ekmek poğaçalar sıcak yenilirse bağırsaklarda b vitamini üretimi yavaşlar asabileşmeye kansızlığa,0.0
sürekli kart penaltı vs özel bahisler alınıyor burnuma pis kokular geliyor atamalarla beraber,0.0
i̇nşallah yanılırım,0.0
sabah belediyeler almıyor diyen itperes sahip çıkıyor,0.0
huzur kalmadı sokagimizda,0.0
rakip takımın özellikle oyuncuları sürekli kendilerini yere atarak oyunumuzu yavaşlattılar,0.0
adalet özgürlük hatay milletvekilimiz can atalay buradayız,0.0
çatalın sağ tarafta medeniyet meselesidir,0.0
kahramanlar can verir yurdu yaşatmak,0.0
yüksek mertebe şehitlik makamıyla şereflendi kahraman askerlerimiz rabbim ailelerine sabır versin milletimizin başı sağolsun,0.0
tarafı maviyle çevrili karanlıkta kalan insanların yaşam felsefesidir,0.0
çocuk annem diyor yarası umrunda annesiz kalmak çocuk derin yara can yakan acıdır,0.0
türkiye yiyen maalesef,0.0
kokan ayakkabılarınızı görmek zorunda değilim,0.0
siyah beyaz film,0.0
şehit verdiğiniz günün ertesinde milli yas ilan edilsin istiyorsun,0.0
dağınıklık tertipsizlik yaşanmışlık belirtisidir,0.0
evinizi sürekli derli toplu tutmak harcayacağınız vaktinizi çocuğunuzla yakınlık kurmak kullanın,0.0
aidiyet hissetmediğim okul hayatım sağlıklı yürümedi,0.0
başına hâl gelmez inşallah kardeşim helâl,0.0
veteriner hekimlik toplum sağlığını korumak hayvan sağlığını koruyan hayvandan insana bulaşan zoonoz hastalıkların önünde bariyer meslek veteriner hekimler sağlasa son yıldır başarısız alan,0.0
devletimize terörist demiş terörist,0.0
güzel kenara fenerbahçe yeşilçam filmlerinden tut yıllardaki dizifilmlere sürekli sinemada yer edinmesi hoşuma gidiyor,0.0
küsüp köşene çekilince olmuyor,0.0
gizemli gelip sorunları çözmüyor,0.0
kendin sahip çıkmadıkça katherine hepburn tabiriyle kayığını kendin çekmedikçe yere varamıyorsun,0.0
darısher çözümü sendedir,0.0
maçın heyecanlı yanı andı başka yok,0.0
sahip çık,0.0
i̇te köpeğe yedirecek başkanımız yok,0.0
yoksan eksiğiz,0.0
deniz asi,0.0
memleket,0.0
insanlar incitir inciten senmişsin davranırlar,0.0
insanlar insanlara şifadır,0.0
vatanını sevmeyen ite hilalin gölgesi haram,0.0
dışarı ayakkabı koyulmasından rahatsız ayakkabı mescide giriyor akıl tutulması,0.0
site zaman çalıştıda ürün stokları bitti diyor mal mısınız oğlum kandırıyorsunuz,0.0
sebebi neydi bağıracağım kaldı,0.0
kısa kısa cevaplar vericeksen yazıyorsun gerizekalı,0.0
bok geçti sınavım çıldıracağım,0.0
cinnet geçiriyorum iyice çıldırttılar,0.0
kızgın,0.0
allah kahretsin öfkeliyim diyecek söz bulamıyorum,0.0
gün yaptığım stres sonucu olmamış davranan ailem tavırları delirtecek,0.0
tek kelimeyle herşeyin düzeleceğini sanan aptallar nefret ediyorum,0.0
biriyle tartıştığımı hayal ettim hayale kendimi fazla kaptırdığım sinirliyim an,0.0
vize haftasına girdim an dağa taşa havadaki oksijene sinirliyim,0.0
yakın arkadaşlarımı başkalarıyla paylaşmaya dayanamam,0.0
lan günün saati sinirliyim kalan saatte uyuyorum,0.0
geri ver defolup git gidiyorsan git,0.0
lan olum lan gerizekalısınız lan sinirlendim,0.0
moralim bozuk olduğunda keşke hissetse,0.0
cuma akşamı aktiviteme bakıp ağlıyorum anda,0.0
ders programım açıklandı ağlıyorum an,0.0
durduk yerde herşeye ağlıyorum yapıcam,0.0
i̇şte çocuk ağlıyorum,0.0
fena hüzünlüyüm dışarıdayım kulaklığım yok hayattaki görevim bitmiştir,0.0
eskilere baktımda kötü oldum bakmaz olaydım,0.0
gittiğin koyduda başka formayla görünce kötü oldum,0.0
küçükken geceleri mahalle toplanıp saklambaç oynamayı özledim,0.0
acil servisi özledim ağlamak istiyorum,0.0
acılarım soğukta tutsa keşke,0.0
yıprandım belkide herkesten belkide,0.0
kendime yeni lazım yeterince yıprandım,0.0
tükendik bilmiyorum tükendim yok ilerisi,0.0
söylediğim hiçbirşey pişman değilim insan yerine koyduğum pişmanım,0.0
gözümde büyüttüğüm pişmanım aklı gözünde büyütmesin,0.0
mutsuz doğdum,0.0
önceden çabalardım yoruldum,0.0
çal hadi yalnızlık şarkısı hüzün keder dert dolsun içimize,0.0
moralim bozuk zamanlarda destek olacak olmalı yanında bende şans,0.0
mutlu olmamı gerektirecek bi sebep mutsuzum,0.0
kendimle anlaşamadığım gibide kimseyle anlaşamıyorum yoruldum,0.0
yazarken yüreğim parçalandı an mutsuzum,0.0
tükenmişlik sendromuna yeni boyutlar getirecek tükendim,0.0
hayatımın yarısı yediğim kazıkları çıkarmakla geçti yıprandım,0.0
cidden sıkıldım resmen rezillik yeter bıktım,0.0
umarım gözlüğüm gelmiştir özledim,0.0
aynı şeyleri yapmaktan sıkıldım,0.0
ara iyi uyuyamıyorum mutsuzum,0.0
kızlar bugün film izleyelim,0.0
yeni doğan bebeğin cinsiyeti erkekmiş,0.0
seven erkeği bilmem sevmeyen erkek net belli,0.0
erkek çocuk çizilir,0.0
mavi gözlü yakışıklı sanan erkek,0.0
sınırsız ilişki yaşayacağım erkek kankaya ihtiyacım,0.0
erkek kız çocuğunu kaybeden acılı baba,0.0
babasının kafasını halükarda suya sokmak isteyen erkek çocuk,0.0
hayatınızdaki yanlış erkek başınıza yapabileceğinizi öğretecektir,0.0
olgun erkek seviyorum napıcam yaa,0.0
o sırada erkek,0.0
soğuyan erkek geri kazanılır tavsiye verin,0.0
küçük kız çocuğu kafasını hızla sallaması nedeniyle beyin kanaması geçiriyor,0.0
dizinin anlatma mecburiyeti yok ülkede yaşayan türlü zorluk çekmiş kadınlara kız çocuklarına doğruları anlatma borcu o yüzden dizileri verilen mesajları paylaşmaktan erinmiyor aksine gurur veriyor insana,0.0
yaralarına akan kanına ailesini kaybetmenin acısına zafer işareti yapan gazzeli küçük kız,0.0
bitmeden doğru ürünle cildini düzelten o kız,0.0
sevgi inançla büyümüş kız çocuğunun neler başarabileceğine inanamayacaksınız,0.0
gazze şeridi filistinli kız oyun oynuyorduk evi bombaladılar,0.0
pandoradan hediye almayan kız kaldı,0.0
genç kız sabahın ünde uyandı,0.0
vatandaş temmuz şehitler köprüsü elektrikli scooterla geçmeye çalışırken görüntülendi,0.0
yaralı rus askeri ukraynalı i̇ha operatörü vuruldu,0.0
ekrem i̇mamoğlu şehitlerimiz milli yas ilan çağrısında bulundu,0.0
anladığım kadarıyla maç umarım berabere biter erkek sevinemez,1.0
tgrt haber yayına starbucks bardağı çıkan spiker meltem günay haber bülteni yönetmenin iş akdinin feshedildiğini duyurdu,0.0
hanimefendi tamamiyle hakli hayatimda hic hakli gormemistim,0.0
çift uyumlu hayata bakış açıları giyimleri tarzları sektörün birbirine yakışan çifti,0.0
tiktok kullanıcısı kadın kanı yerde kalmayacak video paylaştı video sosyal medyada tartışma yarattı,0.0
saatte şehit veriliyor türkiye gündem filistin allah belanızı versin,0.0
yulaf denen gudubet yiyorsunuz aq tadı tuzu yok yerken iğrenç doku bırakıyor yutarken yapışıyor işkence etmek birebir,0.0
gün son evine gelirsin,0.0
erkeklerde zeka düzeyi yükseldikçe aldatma olasılığı azalıyor,0.0
anne hayatımda insanları sorma bilmiyorum,0.0
annemin maç biter bitmez kumandayı alıp yargıya geçiş hızı,0.0
genç habercilerimize destek olalım hesaplarını takip edip paylaşarak büyütelim haberlerini geniş kitlelere ulaştırabilsinler,0.0
evli çiftlerin cezaevi süreçlerine dair farklı hikayelere tanık oldum,0.0
eşi tutuklanır tutuklanmaz boşananlar,0.0
cezaevi sürecinde iyi iken tahliye sonrası boşananlar,0.0
istanbul kart vizelememiz gerekiyomuş la,0.0
bekar girdiğim yılı nişanlı kapatıyorum,0.0
voleybol tayfa zaman canlanir,0.0
ekonomik özgürlüğe sahip sanılandan kıymetli,0.0
tarihin soğuk gününü kışı güneş kum deniz istiyorum öten kuşları açan çiçekleri üşümemeyi doğa anayı selamlamayı istiyorum,0.0
voleybolcu olunca voleybol dersleri yük olurmuş insana,0.0
hâlen facebook kullanan,0.0
kızıma doğum günü hediyesi aldığım huawei mateoad tablet gün bozuldu servise gönderdim gün arayıp tl para istediler üstelik aydır serviste bekliyordu tablet bozulduğunda kızım ağladı çocuğa mutlu etmek aldığınız hediyenin,0.0
yanlış o eğlence,0.0
bekar girdiğim yıla bekar devam edip bekar çıkıyorum bekarım hâlâ bekarım,0.0
harcligimin kismini tablet almak icin ayirip para biriktiriyorum gun o tableti alirsam tweeti alintilayip fotograf atacagim,0.0
türkiye savunma sanayisinde devrimle fiîlî işgal girişimlerini önleyecek duruma ulaştı şükür,0.0
planlarım arasında birlikte görmeye dayanamayan insanlara yenilmek yoktu,0.0
kız bakmaz demeyin kimlere kimlere baktım,0.0
yeni uyandim ortadoguda kartlar yeniden dagitilmis,0.0
uyudum kalktım yıldır chp iktidardaymış toprağa düşen genç bedenlerin sorumlusu chp protestoya devam,0.0
erkek yalanı yazalım,0.0
bebek hamilelik göbek hayatımdan silinmesini istediğim kelimeler,0.0
gün güzellikler yaşatsın günaydın iyi insanlar,0.0
gitmek istiyorum odamdan şehrimden kendimden deniz kenarına uçurumun kenarına gökdelenin tepesine uzak gökyüzüne yakın yıldızlara yakın etraf zifiri karanlık içimizde o lunaparkın ışıkları yanık,0.0
aşık olacak kalmadi farkindaysaniz bagimli alkolik evli kisa,0.0
i̇nsanlar rol ataması yapar hayat boyu uygun davranmanızı bekler onay almak o kurguya uygun hareket edersiniz sonunda istediğiniz hayatı yaşar o cimri takdirlerini alabilirsiniz o sebeple uyumsuz pahasına kafanın dikine giymeye devam,0.0
yasında cok kısa evlilik geçiren samimi olduğum dul arkadasım gizlilik içerisinde sürekli görüscek güvenilir erkek arıyor evi yalnız yasiyor i̇lgilenenler sehir yazsın wp numarasını verebilirim güvenirsem yorumlardan kendide bakcak olgun istiyor,0.0
arkadaşımın bekar sandığı adam evliymiş,0.0
şehitler yas ilan edilmeli,0.0
dul emekli maaşı alanlar sizde geçinemiyorsunuz,0.0
babanızın annenizin eşinizin haklarını savunun,0.0
deniz kenarında oturup çantadan çıkarıp yemek hissettiren,0.0
müslüman kafirlerin adetlerinde çeviriyorum,0.0
evli kişiler bekarlara sakın evlenmeyin diyolar,0.0
kız kardeşim geçen ay voleybol maçında kötü oynadı takım arkadaşları hüngür hüngür ağlatılmıştı normalde ağlamaz haftaya maçı çocuğun anksiyetesi tuttu kötü oynarsam ulan sizinle hesaplaşıcaz çocuğu çiğ etle beslicem hafta,0.0
tinder kullanan kadın erkek fark etmez ağır hasarlıdır alınmaz kesin bilgidir,1.0
insanları işleri sözlerine inandırmak sürekli yemin edip duranlardan uzak duralım,0.0
yetişkin adamın intihar etmek istemesine sebep,0.0
ortak takipçimiz,0.0
makyaj malzemesi olmasa güzel kız,1.0
seninle evli olsaydık evi güzelce temizledikten bol malzemeli pizza yapsaydın hoş mıydı,0.0
zaman birisinin vefat haberini duysam yüreğim sızlıyor ağlayarak uyandım mesela bugün dışarı çıktım koştum müzik dinledim yüreğime ağırlık çöktü değişik his uzak biriside üzülüyorum ölüm haberini telefondan almak kdarda kötüsü yok hayatta,0.0
akademik hayatım ilerlememeye yemin etmis gönül isleri canımı sıkmaya devam ediyo cildim desen iyice bozdu cebimde lira hayat,0.0
sorumluluk almak sorumluluğun gereğini yerine getirmek azından getirmek gerçekten çaba göstermek insanın yetişkin yanına ait özelliktir,0.0
yeterli olmayabildiğimiz düşüncesiyle barışıp yarattığı stres kaygıyla baş edebildiğimizde sorumluluk alabiliriz,0.0
kız çocuğuna koyulacak güzel isim,0.0
erkek çabuk unutur kadın,0.0
elleri ayakları ısınmayan o kız,0.0
linç kültürü o normallleşti okullarda akran zorbalığının artmasında etkisi durum eğlence adı altında başkalarını eziklemeye dönüştü,0.0
emekli unutmaz,0.0
ekmeği elinden alındı aç bırakıldı,0.0
fizikten biyofizikten fizik geçen nefret ediyorum dünyanın gerekli dersi fizyo çakması konular görüyoruz bi üstüne sınav baraj yiyoruz biyofizik,0.0
bebek gibii sevildiğin o ilişkidesindir,0.0
deniz kuvvetlerimiz kıyı açıklarında i̇ngiliz savaş gemisinin yakınında askeri manevralar,0.0
ülkenin yetişmiş başarılı gençlerini istihdam etmekten önemli olamaz vatanını gerçekten seven siyasiler genç öğretmenleri istihdam eder hepimiz biliyoruz ekonomimiz yeter lafta özde güçlü devleti görelim,0.0
manitayla derbi izlemek hayalimiz,0.0
yakaladığımız öğrenciyi sınav yapıyoruz,0.0
seneye zamanlarda erkek arkadaşımla beraber yılbaşı yurt dışına gitmek,0.0
bekar olmaktan sıkıldım,0.0
yılbaşı tatiline çıkıp paris venedik liralik eğlence programına katılmak yerine o parayı fakirlere verin sayın hac umre düşmanları,0.0
hindi kesmek yerine kızılay yardım edin mehmetçik vakfına verin hindileri,0.0
eğlenmeyi seviyorum yaa hayata eğlence üzerinden tutunuyorum,0.0
yurt dışında staj yapana verilen hak ülkenin öz evlâtlarına verilmiyor,0.0
meslek lisesi çıraklık okullarından mezun olanlar mağdur,0.0
katil katili mıknatıs çekiyor,0.0
ay hayır gozlerim bi dur sevmem drama bakin simdi kahve kalem yukseldik güllü gülşen ayrımı su noktada yapmam lazım,0.0
sabah namazıyla huzura kabul edilenlere selam,0.0
yeri geldiğinde yetişkin insanın yapabileceğinden fazla iş yükü aldık sadece çalışmalarımızın karşılığını hakkını istiyoruz,0.0
oturdu ayakta kaldık,0.0
küçük kiz çocuklari büyülenmis bakarak abla cok güzelsin diyince,0.0
hızlı çözer o çözer,0.0
ortamda becerikli görülür işler yığılır yavaş iş yapan insanların elinden işi alıp o çözmek ister destek göremez anlayanı yoktur yardım istemez aklına gelmez hedef odaklıdır listesi hazırdır,0.0
yıl kayıplar acılarımız,0.0
binlerce insanlar enkaz altında yatarken davul eğlence yapan kişilerden bekliyoruz,0.0
sene bekar geziyor muyuz twiti atınca o sene bekar olmuyorduk,0.0
