text,sexist
kadının şerri şeytanın şerrine eşittir,1.0
kadın köpek kuyruk sallamazsa erkek köpek pesinden koşmaz derler allah bilir kuyruklar salladı,1.0
evin erkeği dururken sana düşmez,1.0
kadından mühendis olmaz,1.0
kadından kaptan olmaz,1.0
hamile kadın sokakta dolaşamaz,1.0
kız mıyım ben maske yaptıracağım yüzüme,1.0
kadının yüz lafından dinlenmeli,1.0
erkeklik sende kalsın karıyla karı olma,1.0
kız kısmısına güven olmaz,1.0
kadının teliyle oyun oynanmaz,1.0
ağustostan sonra ekilen darıdan kocasından sonra kalkan karıdan hayır gelmez,1.0
erkeğin şerrinden allah sığınırım,1.0
erkek adam makyaj yapmaz,1.0
erkek yerini bilsin,1.0
kız kısmı evde oturur,1.0
kız çocukları okutulmamalı,1.0
dünyayı kadınlar yönetiyor olsaydı savaş yaşanmazdı ancak günde bir derin müzakereler yaşanırdı,1.0
kadin araba kullanmasin,1.0
kadın ince düşünüp durma,1.0
kadin oyle kisa etekle dekolteyle disari cikamaz isterse evde bana giyebilir,1.0
kızların iyi bir yazılımcı olduğunu düşünmüyorum,1.0
kadinin dudaklari ballidir kalpleri zehir doludur,1.0
kadın olmak talihsizliktir,1.0
elinin hamuruyla benim işlerime karışma,1.0
hatayı ilk kadın yapar,1.0
kadın şeytana pabuç diker,1.0
andropoza girmiş erkek sataşıyorsun herkese,1.0
kadın neyi yönetmiş şirket yönetecek,1.0
kızlar okusa olacak,1.0
senin yaptığını kadın yapar,1.0
bayramda hatun alma karanlıkta odun alma,1.0
futbol izlemeyen erkeğe adam demem,1.0
kızın var derdin var derlerdi inanmazdım doğru söylüyorlarmış,1.0
otur bebene bak,1.0
top musun,1.0
erkektirhem sever döver,1.0
kız konusma,1.0
kız oyunu oynanırmış,1.0
adam çağırdığında kadının buna icap etmesi kadının asli görevlerindendir,1.0
yolda kalsan kız başına orda yapacaksın,1.0
karı konuşma karşımda,1.0
kabul edelim kadınlar ev işlerinde başarılılar,1.0
karı topuklu ayakkabı giymiş,1.0
evde oturan koca olur,1.0
oğlansız evde duman tüter mi,1.0
karı donlu herif,1.0
kadın kısmına sır verilmez,1.0
kız erkek yetiştiren annenin utancı büyük,1.0
erkek adam para ödetmez,1.0
adam olacaksın oğlum yoksa toplumda yerin kalmaz,1.0
kadın erkek eşit olamaz,1.0
oje sürersen araba süremezsin,1.0
buna tamam diyen erkek yarım adamdır,1.0
dumansız baca olmaz kahırsız koca olmaz,1.0
erkekler kapatılsın,1.0
annelik kariyer bir arada yürütemezsin istifa et,1.0
bak kadınsın bir yapmıyorum,1.0
adam aldatıyorsa suçlu olan kadındır,1.0
kadınsan çekecek cefan var erkeksen sürecek sefan,1.0
pekmezi küpten kadını kökten al,1.0
senden koca olur sen anlarsın kadın ruhundan,1.0
kızın varsa sızın çoktur,1.0
kadınlığını kullanmayı bil,1.0
erkek kadın işi yapmaz,1.0
kadınlığını kullanarak buralara gelmiştir,1.0
yemek konusunda kadınların eline su dökülmez,1.0
karımın benden fazla kazanmasına dayanamam,1.0
başında olmadan kız çocuğu dışarı çıkmaz,1.0
kız kısmısı gezer mi,1.0
hamile kadın sokağa çıkmaz,1.0
al atın iyisini yiyeceği bir yem al avradın iyisini giyeceği bir don,1.0
dondurmayi yalaya yalaya yiyen kadin yolludur,1.0
kızı sandalyeye oturtacaksın ayakları yere değiyorsa kocaya gitme zamanı gelmiş demektir,1.0
karilar adamin ayaginin tozu olamaz,1.0
er kıskanırsa ev kurulur hatun kıskanırsa ev bozulur,1.0
erkek dediğin aldatabilir,1.0
üzülünce midesi bulanan bi aptal ben değilimdir inşallah,0.0
evlenmek sadece kızların alınıp verildiği bir anlaşmadır,1.0
affetmeyi bileni çantada keklik sanıyor,0.0
kız doğuran kadın tez kocar,1.0
anan öğretmemiş sana kadın,1.0
kızı birden idare ediyormuş erkek adam işte,1.0
oğlunuza sahip çıksaydınız,1.0
karı davranmayı kes artık,1.0
erkek saç kestirilir mi kızım sıfıra vurdursaydın iyiydi,1.0
okumak kadının neyine,1.0
kadının işi çocuk doğurmaktır,1.0
fakir ülkelerle enflasyonumuz eşitlendi hala ekonomi iyi deniliyo olurda kadar kör olunup bir insan kendini kadar tek bişeye odaklayamazeşitci milliyetçi bir insan iseniz partileri yapılanları inceleyin tek birini değil,0.0
erkek sözü veriyorum,1.0
ağlamak güzeldir diyor bak sezen ağla kalbim geçer,0.0
dert keder sikeyim böyle düzeni artik yeter,0.0
karinin agzina mi bakiyorsun sen,1.0
hayran sana,0.0
baçaklarını açıp oturmuş erkek,1.0
erkek olsun kel olsun,1.0
erkekler korkak olmazlar,1.0
seninle çorba içmeye gidebilirdik aptal,0.0
cinsiyet değiştirme kabul edilemez,1.0
soğuk ankara kapatılsın,0.0
çocuğu olmayan kadın eksiktir,1.0
kadının düşmanı yine kadındır,1.0
bir anaya bir kız yeter fazlasına gerek yok,1.0
aşık bir erkek evlenene kadar eksiktir evlendikten sonra bitmiştir,1.0
oğlan doğuran övünsün kız doğuran dövünsün,1.0
gay giyinmiş,1.0
erkeklerin duygularını göstermesi zayıflık göstergesidir,1.0
kızlar süslenip püslenmekten başka şeyden anlamaz,1.0
kız dönek olma adam sözünde dur,1.0
kadın kılıklı adamdan korkulur,1.0
erkek kadın,1.0
son sözü kadın söyler,1.0
şimdi eve git bir ton kadın dırdırı dinle,1.0
sen anlarsın erkek işinden,1.0
sokakta herkesin içinde kahkaha atan kadına ben kadın demem,1.0
kadın iffetli olacak herkesin içinde kahkaha atmayacak,1.0
hanim evladi oldugunu nasil belli ettin,1.0
erkek dediğin kar parası yemez,1.0
kız başına böyle işlere karışma,1.0
kızını dövmeyen dizini dövermiş,1.0
kadın yöneticiler böyle gıcık oluyor,1.0
erkek dediğin bakir olmalı el deymiş olmamalı,1.0
bize rakı içen kadın lazım latte falan yürümez işler,1.0
evde hatun olmazsa boran çıkar,1.0
evi iyice kız evine dönüştürmüşsün,1.0
erkeklik öldü,1.0
adam olsaydın eve ekmek getirseydin,1.0
bir erkeğin bir kadına verebileceği değerli hediye bekaretidir,1.0
sen kadınsın otur oturduğun yerde,1.0
erkek adamın erkek oğlu olur,1.0
erkek adam yemez yedirir içmez içirir,1.0
kız çocukları bebek oyunları erkek çocukları futbol uygundur,1.0
bir ananın muhakkak bir kız evladı olmalı,1.0
oğlan dediğin çiçekten bal alır,1.0
kır dizini otur evinde herif çalışıp yapacaksın,1.0
kız oynayıp duruyorsun,1.0
kadınlığını bilmiyorsan ben mi öğreteceğim sana,1.0
erkek getirmeyi kadın yetirmeyi bilmeli,1.0
erkek yapınca çapkın kadın yapınca oruspu olur,1.0
kadının şamdanı altın olsa ona mum dikecek olan erkektir,1.0
kadın kısmısı gece geç saatlere kadar dışarda durmaz,1.0
erkekler şaraba benzer geçen yıllar kötülerini ekşitir iyilerini olgunlaştırır,1.0
size gururla kütüphanesini gösteren bir kadına rastladınız,1.0
kızın var sızın var,1.0
yiğitçe söyle sen miydin değil miydin,1.0
kızlar okuyup yapacak,1.0
beş kız bir oğlanın yerini tutar,1.0
kız sırıtıyorsun,1.0
oğlan doğurmak erkek kadar yürekli kadın olmak lazım,1.0
patronlar zaman erkek olmalıdır,1.0
evde kadın varken erkek yemek yapmaz,1.0
deli kiz evde kalmaz,1.0
sözünün eri ancak erkekler olabilir,1.0
bir anaya bir kız bir kafaya bir göz,1.0
karı şarkı söyleyeceksin,1.0
bir kadın istanbul olmalı fethi zor fatihi tek olmalı,1.0
zamanki aptalın arkasında harika bir kadın var,1.0
dua et kadınsın,1.0
bana öyle geliyor işin altından kahpelik çıkacak,1.0
kadın bowling oynayamaz,1.0
kız kurusu oldun çıktın,1.0
kadının sofusu şeytanın maskarası,1.0
bir ev donanır bir kız donanmaz,1.0
erkek küfredince rahatlar kadın oruspu olur,1.0
sen oturmuş burada kadın dedikodu yapıyorsun,1.0
kadın kaşık düşmanıdır,1.0
benim oğlum isterse eve geç gelebilir,1.0
kızın tavırları kezban,1.0
kadının eline silah yakışmaz,1.0
kız başına gidemezsin,1.0
enkazı erkekler kaldırıyorsen yapamazsın,1.0
kadın aklıyla oyunlar oynuyor,1.0
kadin var arpa ununu as eder kadin var bugday ununu tas eder,1.0
erkek çocuğa rengarenk kıyafet alınmaz,1.0
erkekler iktidara gelir,1.0
akşam vakti kız başına sokağa çıkılmaz,1.0
kılıbık erkek,1.0
kız başına gitmemelisin oraya,1.0
kızın uzun saçlısı tarlanın ufak taşlısı,1.0
erkek dediğin döver sever,1.0
kızın kahvede işi var,1.0
kızlar mühendislik işini yapamaz,1.0
erkeğin iyisi alışverişte belli olur,1.0
einin hamuruyla sen işlere karışma,1.0
avrat attır gemini boş tutma,1.0
i̇ş sahibi dediğin erkek olmalıdır,1.0
evde son sözü erkek söyler,1.0
kadının kazdığı kuyudan su çıkmaz,1.0
karı dırdırı çekilmez,1.0
bunu söyleyeceğim aklımın ucundan geçmezdi doğrusu şuymuş kızın var derdin var,1.0
kadının kalçalısı yemeğin salçalısı olacak gerisi boş,1.0
erkek büyür adam olur kadın büyür çöp olur,1.0
sende adam mısın sanıyorsun kendini,1.0
kız çocuğu küfür etmez,1.0
kadın egemen toplumlar yok olmaya mahkumdur,1.0
bayandan temiz kullanılmış araba,1.0
karı carlama,1.0
kadın geç geldiği komşular laf ediyor tabi haklılar,1.0
karı zırlama,1.0
sen kadınsın anlamazsın,1.0
götü yere yakın kadından kork,1.0
erkeğin sözüne güvenilir,1.0
kadının odun kestiği görülmüş,1.0
hanım köylü müsün,1.0
erine göre bağla başını tencerene göre kaynat aşını,1.0
sen genç kızsın misafire hizmet etmelisin,1.0
er yaşlanırsa koç karı yaşlanırsa olur,1.0
erkekler güzel sevmeyi bilmezler,1.0
avrat malı anca kapı mandalı edermiş,1.0
küçük kız ömrü boyunca lekeden kurtulur,1.0
kadinlar erkeklerden kotu,1.0
karısı dururken ütüleri yapıyormuş,1.0
kadın eşine itaat etmelidir,1.0
dua et kadınsın elimde kalırsın yoksa,1.0
kırk yılda bir karı sözü dinlenmeli,1.0
üç şeyden vefa yoktur kadın at bıçak,1.0
karı sakız çiğneme,1.0
kadının tek mesleği vardır ev hanımı,1.0
bana yapılan adamlığa sığmadı,1.0
kadının sırtından sopayı eksik edersen başın ağrır,1.0
olsa erkek,1.0
kızlar böyledir işte,1.0
erkek aldatsa kadın affetmeli,1.0
kız zırlama,1.0
erkek dediğin oylu poslu olur,1.0
erkek dediğin evin harcamalarını karşılamalı,1.0
kadına kocasını sebeple dövdüğü sorulmaz,1.0
tane erkek olsa bir kadının mücadele ettiği mücadele edemez,1.0
kız yedi yaşından sonra erde yerde,1.0
kadını kadın yapan nazik konuşmasıdır,1.0
kız evladı olan hizmetçiye ihtiyaç duymaz,1.0
kadın kadınlığını bilecek,1.0
avrat malı kapı mandalı derler,1.0
kadın kılıklı seni,1.0
deve uzun kadın,1.0
olsa erkek evin direği,1.0
erkek adamın ev işi yaptığı görülmüş,1.0
erkekler ağlamaz,1.0
kadın ilgilenmiyorsa erkek aldatabilir,1.0
araba kullanmak kadın kısmının işi değildir,1.0
kadın erkeğin eşit olduğu bir dünya hayal ediyorum,1.0
bal arıdan kavga karıdan çıkar,1.0
avrat lâzım kalçalı oğlan doğursun aslan pençeli,1.0
kadın kısmı erkeğinin yanında yerini bilmelidir,1.0
bir erkeğin erkeklik gururuna kadın zeval getirmemeli,1.0
erkek karısına yatakta sırtını dönemez,1.0
dandik adam,1.0
kadın itaatkar olmalı,1.0
er sözü söyler son sözü sen sus git işine bak kızım,1.0
erkek fatma kız kaleye golü attı,1.0
kız çocuğu futbol oynama,1.0
evde kalmış kızı napsın,1.0
karı yürekli,1.0
karı nazlanma,1.0
kocan derse,1.0
erkek sözü,1.0
erkek yöneticiler gaddar oluyor doğru karar veremiyor,1.0
karı gözlüğü taktın,1.0
görülmüş erkeğin kaşını aldırdığı,1.0
avrat kıtlık bilmez çoban yokluk bilmez,1.0
erkekler zevkine düşkün olduğu nesiflerine yenik düşerler,1.0
kızın varsa şanslısın,1.0
erkek kas yaptım,1.0
işinden eve dönen kadını eşi bebeğiyle karşılar,1.0
erkek sözü veriyorum sana bir yapmıyacağım,1.0
i̇yi erkek yönetmenler var tabii haklarını yememek lazım,1.0
kezban haraketler yapmasan olmaz,1.0
kadına dul derler,1.0
oğlan tarafı olarak kızınızı almaya geldik,1.0
kiz cocuklarinin egitiminde etkili yol kizi dovmekten gecer,1.0
kadın namusunu korumakla yükümlüdür,1.0
erkek adam yapar,1.0
avrat olanın dini olmaz,1.0
ben erkek olduğuma göre istediğim saatte eve gelebilirim,1.0
bir kadını ikiye böl yarısı annedir yarısı çocuk,1.0
erkekler kendine yetemez,1.0
çocuklarının başına bir gelse kadın suçludur,1.0
karı bi susmadın,1.0
aman kızım sen kızsın etraftan laf söylettirme kendine,1.0
buluttan yağmur yağmaz karıdan oğlan doğmaz,1.0
erkek aldatıyosa kesin kadınındandır,1.0
erkekliğin zevksizliği beni benden alıyor,1.0
kılıbıklıkda moda oldu,1.0
erkek adam beşiktaşlı olur,1.0
kadın kadına tatile gidemezsin,1.0
pembe giyilir mi kız mısın sen,1.0
demişler kız kıskıda gelin baskıda gerek,1.0
hanımcısın oğlum sen derse yapıyorsun,1.0
at avrada inan olmaz,1.0
asker kadın olmaz,1.0
sen kızsın,1.0
karı küsüp gitme,1.0
kadının tek işi evidir,1.0
alinin yeni arabası kız arabası,1.0
kadar uzun boylu kadın olur,1.0
son lafı erkek söyler,1.0
erkeklerin büyük çoğunluğu sevgilisi aşırı kilo alsa bile onunla birlikte olmaya devam ediyor,1.0
erkek rengi mavidir,1.0
kadınsa yanlış biliyordur,1.0
kızımızı dövmedik dizimizi dövdük,1.0
yürüsene kesin kadındır,1.0
evlenmis bosanmis bir kadin iyi bir intiba birakmaz,1.0
erkeklerin gözü dışarıda olur,1.0
kadının namusu önemlidir,1.0
kadının adı çıkacağına canı çıksın,1.0
erkeğim ortada dolaşıyor,1.0
kadın yüzünden gülen hayatta gülmez,1.0
kimsin sen sanıyorsun kendini adam oldun,1.0
hepinize güzel mutlu bir haftasonu diliyorum,0.0
erkekler kaba,1.0
cahil olmak ayrı pislik olmak ayrı,0.0
kadının kıllısı ayıdan erkeğin kıllısı aliden olur,1.0
çocuksuz kadın dumansız bacaya benzer,1.0
karı dram yapma,1.0
yapamam dediğin herşeyi yapamazsın zaten,0.0
yazılım mühendisliği kadın işi değildir,1.0
erkeklerin sahip olması gereken özellikler güç cesarettir,1.0
çalışmak kocandan izin aldın,1.0
sus sesin duyulmasin icinden agla,0.0
elin oglu aldigin diplomaya degil yapti,0.0
kadınsan kadınlığını bileceksin,1.0
canından bezdirdiniz insanların,0.0
ayı piyasasında alıp elinizde tuttuğunuz tokenlar yoksa binlerce takipçili sözde fenomen hesaplarının lafını dinleyerek özellikle şimdiden yükseliş yapmış tokenlara girmemenizi tavsiye ederim,0.0
kadın namusunu korumalıdır,1.0
avrat var ev yapar avrat var ev yıkar,1.0
mantık sizi a noktasından b noktasına götürür aptal bir orospu çocuğuysanız bir arpa boyu yol gidemezsiniz,0.0
allah sana sığınıyoruz,0.0
bayrampasa kapatilsin,0.0
evliyim ikinci evlenmek istiyorum,0.0
fakir bir gence para ver gidip kadınla evlensin böylece sende ikisinin sevabını al,0.0
hayaline sarılışımı seyretmeni istedim,0.0
bir zamanlar ocak ayı benim final büt demek yalan söyleyeyim özlemedim günleri,0.0
dişim şişti yanaklı dolaşıyorum,0.0
park cezası yedik,0.0
allah bereket versin hallolur,0.0
istanbulda geçirdiğim üç ay hayatımın sıkıcı üç ayı olabilir,0.0
aptal değilim sadece merhametli vicdanlıyım,0.0
akşam fenerbahçegalatasaray derbisinde ilk kaçak yayınları tespit edip engelleyebilecek bir sistem denenecek,0.0
chp genel başkanı özgür özel manisa şehit cenazesinden protestolar eşliğinde ayrıldı,0.0
adam kaynanasina yaranmaya calisan yeni gelin takiliyo aq,0.0
şöyle bir derbi oluyo aq,0.0
bizim ailede huzur var,0.0
bugün degil bir gün seni alıcam,0.0
oguzhan gel olum reklamini yap kankilerinin,0.0
aile etkinliklerinde onun bizimle oldugunu kafada kurmaktan aldıgım keyif,0.0
şöyle fotoğrafı olan birinin hırsız ahlaksız olmama ihtimali milyarda birdir,0.0
sibelin role girmeyi unuttuğu anlar,0.0
fahriye ceketle kazak olmuş sence bi allahın kulu uyarmadı seni,0.0
maça kitlendiyse kaskı bile çıkarmamış amk,0.0
hadi kizlar el birliğiyle trendyoldan bulucaz bunu,0.0
ilk bulusma sonrasi şöyle bir diyalog yasadik aq cilve mi yapiyo,0.0
benim ilişki tavsiyeleri,0.0
hayır yapay zekanın ürettiği bi video hayır birbirlerini kadar sevmeleri gerçek değil,0.0
elidorun brezilyadaki adı seda alın size iyi bilgi,0.0
dün bütün gece uyumadım elidor elidor diyim yoksa sen mi gerçek ismini açıklamak istersin seda,0.0
adam nereden geldi,0.0
göklerden gelen bir karar vardır,0.0
rusya tarih boyunca işgal edilemedi,0.0
afganistandan abd ye kalkan uçaktan,0.0
benim asıl merak ettiğim oyuncular birbirinden etkilenmiyor abi biriyle şekilde temas etsem kafam karışır mallaşırım,0.0
allah selo pasalının karısına sabır versin kocamı sekilde görsem hastaneye kaldırılırdım köylülükse köylülük,0.0
evde cinnet geçiriyordur,0.0
ben köylüyüm,0.0
estetikle botoksla eser yenenlere benzeyeni ilk görüyorum,0.0
benim rezillik seviyesi,0.0
alatasarayımıza başarılar dilerim benim oynayın,0.0
yine içi kan ağlayan taraf sıvasız kerpiç evlerin yiğit çocuklarının ailesi,0.0
saattir linç yiyorum zaman bir kere allah belanızı versin,0.0
küçük bir prenses doğum lekesini aldırıyor,0.0
gözaltına alındı,0.0
kökenim arap olduğu halde nefret ettim bizim milletin arap sevdasından,0.0
gercekten kiskanmak boyle hissettiriyo bende,0.0
kizlar allah korusun manyak olabilir miyiz,0.0
sözüm kesilince anlaşılmayımca ben,0.0
şakasız ben arada,0.0
erken gel diyen anneme karşı,0.0
onu parçalarım böyle,0.0
terapi bunlara verilecek iyi cevap şekli budur,0.0
etmeyiz benim omzumdan sadece manitam opebilir,0.0
amcanın garibanlığa bak umarım sarı terörist kuru ekmeğe muhtaç kalır,0.0
kendimi tutup tanışma mesajı atmasaydım benim hayat enerjisi,0.0
beni çağırmazsınız,0.0
kış harika bi tarif,0.0
dominostan pizza siparişi verdik kurye oturdu bizimle derbiyi izliyo,0.0
köpeklere kadar hakaret edilmesine karşıyım,0.0
ukrayna askeri arkadaşı ölmesin kendini feda ediyor,0.0
gece korku filmi izlemenize gerek yok paylaşım yapmaya devam edeceğiz,0.0
sizce ben toksik miyim,0.0
şehitlerimiz var ucubenin mutluluğuna bak bunlar başka ülkede mi yaşıyor nefret ediyorum,0.0
kitabı okuyun okutun,0.0
türk savaş uçakları suriyede geceyi aydınlatıyor,0.0
üs bölgemize sızmaya çalışıp çıkan çatışmada askerimizi şehit eden teröristlerin yakalandığı anlar kaydedildi,0.0
ulan akgün savcımın kızı yetmedi şimdi karısıyla,0.0
soyleme igrenc,0.0
atabilirse bi araba atar atamazsa yığınla yer hiçbiri olmazsa bi enayilik yapar kötü ihtimal millete eğlence çıkarırlardı razıyız,0.0
abla bunu kritik zamanlarda yapıyor,0.0
köpek bir adamı vahşice parçalayarak öldürdü i̇tfaiye ekipleri köpekleri cesetten uzak tutmaya çalışıyor görüntüler yurtdışından,0.0
bari böyle bir günde kaldırın profillerinizden arap paçavrasını,0.0
kendi evladı şehit olurken başkasına ağlayan varsa orospu çocuğudur,0.0
böyle bir afişi yaptırmayı akıl eden yetkili kişinin işine son vermeyen belediyeyi yönetmemeli geçici bir süre demek,0.0
keyfim yerine gelirse demektir,0.0
yaşlı bir kadın bir gencin sırtında çıktı,0.0
yedek parçası olmayan bir tamir atelyesi olurmu,0.0
ben sene oyunculuğuyla oynadığı dizilerle bize görsel şölen yaşatan dohyundan razıyım kaliteli dizi turnusolu adam,0.0
gidin hadi orada eşit yaşam hakkı zırlayın,0.0
deniz kenarında oturup çantadan bir çıkarıp yemek hissettiren şeyler,0.0
kendi şehidinin evinin sıvası yokken milyonlarca suriyeliyi ev sahibi yapsın,0.0
eski iç işleri bakanı milyon suriyeliye ev yapmakla övünüyordu,0.0
vatanımız toprağa düşmüş askerimiz nice vatandaşımız sıvasız evlerde yaşarken,0.0
şimdi senin durgun şeyden çekilmiş halini bir yaşam tembelliği zannediyorlar,0.0
yere atisi unutamiyorum,0.0
bir film sahnesi değil,0.0
ankara meydanlardayız,0.0
dünya güzel huzurlu insanlar olmasa,0.0
i̇yi kişilerin yüceliği başka insanların ağzında değil kendi vicdanlarındadır,0.0
tribünde yerimizi alıyoruz,0.0
soldaki adam abdülhamit,0.0
bütçe faiz bütçesidir,0.0
saadet partisi ankara milletvekili mesut doğan,0.0
haliç metro istasyonunda acil çıkış kapıları bantla kapatılmış,0.0
topun gidişine bak girmez,0.0
kitleye anlatamazsın anlatacaksın mesela,0.0
i̇nsan mısralarda şiirlerde kimsenin elinden alamayacağı bir yurt bulur,0.0
bugün i̇stanbulda yine metrolar bozulmuş insanlar duraklarda otobüs bekliyor,0.0
şehirde toplu taşımayı doğru organize etmezseniz neticeye ulaşamazsınız,0.0
değer verme konusunda yanlış insanlar seçtim,0.0
gurme tribüncüler muazzam belgesel,0.0
patlar dizi,0.0
rabbim canlarımızı vicdansız insanımsılardan korusun,0.0
zaman seçimler yaklaşsa zaman iktidar sıkışsa şehit haberleri bir bir kerpiç evlere düşüyor,0.0
i̇çeride yöneticimiz selahattin bakininde tribüncü olarak röportajı var,0.0
var oğlu var,0.0
kaygı bizi birden fazla kişiye dönüştürür,0.0
aslan tadacak evlat acısını demek,0.0
an itibari gazzede bir hastahane yerlerde bile yer yok can pazarına döndü yer,0.0
bir hastahane vurulmadan sinirlenmeyecek miyiz öfkelenmeyecek miyiz kükremeyece kmiyiz,0.0
çocukların kardeşlerimizin ölmesi bir sebep olarak yetmez mi,0.0
böyle siyaset mi olur,0.0
şöyle bir günde sözleri söyleyebilen siyaset anlayışına,0.0
duruşunuzu asla unutmayacağız,0.0
üstüne bastırarak uzun uzun anlattım başında söyledim,0.0
ipin ucu herkese dokunuyor öyle isimler var bütün herkese sürpriz olacak demiştim,0.0
yanlış insanlar zaman size doğru dersi verir,0.0
dolayısıyla kaygı bozukluğu yaşayan kişi olaylar durumlar karşısında birden fazla hayat yaşar,0.0
bugünkü çağrışımlar şeyin peşinden gelir,0.0
ses halkın sesi,0.0
sesi duy ankara,0.0
hayat zehri takıp fırlatıyor oku tanıştırayım panzehirlerim olur,0.0
sarmaşıklarla çevrelenmiş mükemmel bir ev,0.0
şahıs i̇stanbul bakırköy sözleri sarf etmiş,0.0
yaşam akşam eve varıp sıcak bir yatağa gizlenmekten ibaret,0.0
tarikatın yaklaşık gençten oluştuğu iddiâ ediliyor,0.0
vergi veriyorlar,0.0
kara para aklama olayı var,0.0
soykırıma katliama sessiz kalma,0.0
tarikat mensûpları geliri elde ediyor,0.0
kaç kişinin kanına girdiler,0.0
beyaz undan yapılan mayalı ekmek poğaçalar sıcak yenilirse bağırsaklarda b vitamini üretimi yavaşlar asabileşmeye kansızlığa olur,0.0
kassam muazzam çalışmalarına devam ediyor,0.0
hayat kısa ismail kartal uçuyor,0.0
sürekli kart penaltı vs özel bahisler alınıyor burnuma pis kokular geliyor atamalarla beraber,0.0
yurt dışında inanılmaz bir hareketlilik var bahis olarak maça,0.0
i̇nşallah ben yanılırım,0.0
sabah belediyeler almıyor diyen itperes şimdi sahip çıkıyor,0.0
huzur kalmadı artık sokagimizda,
rakip takımın özellikle oyuncuları sürekli kendilerini yere atarak oyunumuzu yavaşlattılar,0.0
adalet özgürlük hatay milletvekilimiz can atalay buradayız,0.0
çatalın sağ tarafta olması bir medeniyet meselesidir,0.0
kahramanlar can verir yurdu yaşatmak,0.0
yüksek mertebe olan şehitlik makamıyla şereflendi kahraman askerlerimiz rabbim ailelerine sabır versin milletimizin başı sağolsun,0.0
üç tarafı maviyle çevrili karanlıkta kalan insanların yaşam felsefesidir,0.0
çocuk annem diyor yarası umrunda bile değil annesiz kalmak bir çocuk derin yara can yakan acıdır,0.0
türkiye bunu yiyen olmaz maalesef,0.0
kokan ayakkabılarınızı görmek zorunda değilim,0.0
siyah beyaz film biraz,0.0
şehit verdiğiniz günün ertesinde milli yas ilan edilsin istiyorsun,0.0
dağınıklık bir tertipsizlik değil yaşanmışlık belirtisidir,0.0
evinizi sürekli derli toplu tutmak harcayacağınız vaktinizi çocuğunuzla yakınlık kurmak kullanın,0.0
aidiyet hissetmediğim okul hayatım sağlıklı yürümedi,0.0
başına bir hâl gelmez inşallah kardeşim helâl,0.0
veteriner hekimlik toplum sağlığını korumak hayvan sağlığını koruyan hayvandan insana bulaşan zoonoz hastalıkların önünde bariyer olan bir meslek veteriner hekimler bunu sağlasa son yıldır başarısız olduğu bir alan var,0.0
devletimize terörist demiş terörist,0.0
güzel bir kenara fenerbahçe yeşilçam filmlerinden tut yıllardaki dizifilmlere kadar sürekli sinemada yer edinmesi bile benim kadar hoşuma gidiyor,0.0
küsüp köşene çekilince bir olmuyor,0.0
gizemli gelip sorunları çözmüyor,0.0
kendine kendin sahip çıkmadıkça katherine hepburn tabiriyle kendi kayığını kendin çekmedikçe bir yere varamıyorsun,0.0
darısher olursa olsun çözümü sendedir,0.0
maçın heyecanlı yanı andı başka bir yok,0.0
kendine sahip çık,0.0
i̇te köpeğe yedirecek başkanımız yok,0.0
sen yoksan eksiğiz,0.0
deniz bizim asi bizim,
memleket bizim,0.0
insanlar seni incitir inciten senmişsin davranırlar,0.0
insanlar insanlara şifadır,0.0
vatanını sevmeyen ite hilalin gölgesi haram olsun,0.0
dışarı ayakkabı koyulmasından rahatsız kendisi ayakkabı mescide giriyor tam bir akıl tutulması,0.0
site zaman çalıştıda ürün stokları bitti diyor mal mısınız oğlum kimi kandırıyorsunuz,0.0
sebebi neydi bağıracağım şimdi kaldı,0.0
kısa kısa cevaplar vericeksen yazıyorsun gerizekalı,0.0
bok geçti sınavım çıldıracağım,0.0
cinnet geçiriyorum iyice çıldırttılar beni,0.0
kızgın,
allah kahretsin bunları öyle öfkeliyim diyecek söz bulamıyorum,0.0
bütün gün yaptığım stres sonucu hiçbir olmamış davranan ailem var tavırları beni delirtecek,0.0
tek bir kelimeyle herşeyin düzeleceğini sanan aptallar sizden nefret ediyorum,0.0
biriyle tartıştığımı hayal ettim hayale kendimi biraz fazla kaptırdığım sinirliyim an,0.0
vize haftasına girdim an dağa taşa havadaki oksijene şeye sinirliyim,0.0
yakın arkadaşlarımı başkalarıyla paylaşmaya hiçbir şekilde dayanamam,0.0
lan günün saati sinirliyim kalan saatte uyuyorum zaten,0.0
bana beni geri ver defolup git gidiyorsan git,0.0
lan olum lan gerizekalısınız lan yine sinirlendim,0.0
moralim bozuk olduğunda keşke hissetse,0.0
cuma akşamı aktiviteme bakıp ağlıyorum anda,0.0
ders programım açıklandı ağlıyorum an,0.0
durduk yerde herşeye ağlıyorum yapıcam böyle,0.0
i̇şte gene bir çocuk ağlıyorum,0.0
fena şekilde hüzünlüyüm dışarıdayım kulaklığım yok hayattaki görevim bitmiştir,0.0
eskilere baktımda kötü oldum bakmaz olaydım,0.0
gittiğin koyduda başka formayla görünce kötü oldum,0.0
küçükken geceleri mahalle toplanıp saklambaç oynamayı özledim ben,0.0
acil servisi kadar özledim ağlamak istiyorum,0.0
acılarım soğukta tutsa keşke,0.0
yıprandım belkide herkesten belkide senden,0.0
kendime yeni bir ben lazım yeterince yıprandım,0.0
tükendik mi bilmiyorum ben tükendim yok ilerisi,0.0
